interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_subunit_index,ligand_subunit_gene,n_ligand_subunits,ligand_is_complex,receptor_subunit_index,receptor_subunit_gene,n_receptor_subunits,receptor_is_complex
CXCL12_ACKR3,CXCL,CXCL12,ACKR3,,,,,KEGG: hsa04060,Secreted Signaling,CXCL12 - ACKR3,1,CXCL12,1,False,1,ACKR3,1,False
CXCL13_CXCR5,CXCL,CXCL13,CXCR5,,,,,KEGG: hsa04060,Secreted Signaling,CXCL13 - CXCR5,1,CXCL13,1,False,1,CXCR5,1,False
CXCL16_CXCR6,CXCL,CXCL16,CXCR6,,,,,KEGG: hsa04060,Secreted Signaling,CXCL16 - CXCR6,1,CXCL16,1,False,1,CXCR6,1,False
MIF_CD74_CXCR4,MIF,MIF,CD74_CXCR4,,,,,PMID: 29637711; PMID: 24760155,Secreted Signaling,MIF - (CD74+CXCR4),1,MIF,1,False,1,CD74,2,True
MIF_CD74_CXCR4,MIF,MIF,CD74_CXCR4,,,,,PMID: 29637711; PMID: 24760155,Secreted Signaling,MIF - (CD74+CXCR4),1,MIF,1,False,2,CXCR4,2,True
MIF_CD74_CD44,MIF,MIF,CD74_CD44,,,,,PMID: 29637711; PMID: 26175090,Secreted Signaling,MIF - (CD74+CD44),1,MIF,1,False,1,CD74,2,True
MIF_CD74_CD44,MIF,MIF,CD74_CD44,,,,,PMID: 29637711; PMID: 26175090,Secreted Signaling,MIF - (CD74+CD44),1,MIF,1,False,2,CD44,2,True
MIF_CD74_CXCR2,MIF,MIF,CD74_CXCR2,,,,,PMID: 29637711; PMID: 26175090,Secreted Signaling,MIF - (CD74+CXCR2),1,MIF,1,False,1,CD74,2,True
MIF_CD74_CXCR2,MIF,MIF,CD74_CXCR2,,,,,PMID: 29637711; PMID: 26175090,Secreted Signaling,MIF - (CD74+CXCR2),1,MIF,1,False,2,CXCR2,2,True
MIF_ACKR3,MIF,MIF,ACKR3,,,,,PMID: 26175090,Secreted Signaling,MIF - ACKR3,1,MIF,1,False,1,ACKR3,1,False
CX3CL1_CX3CR1,CX3C,CX3CL1,CX3CR1,,,,,KEGG: hsa04060,Secreted Signaling,CX3CL1 - CX3CR1,1,CX3CL1,1,False,1,CX3CR1,1,False
XCL1_XCR1,XCR,XCL1,XCR1,,,,,KEGG: hsa04060,Secreted Signaling,XCL1 - XCR1,1,XCL1,1,False,1,XCR1,1,False
XCL2_XCR1,XCR,XCL2,XCR1,,,,,KEGG: hsa04060,Secreted Signaling,XCL2 - XCR1,1,XCL2,1,False,1,XCR1,1,False
IL2_IL2RA_IL2RB_IL2RG,IL2,IL2,IL2RA_IL2RB_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL2 - (IL2RA+IL2RB+IL2RG),1,IL2,1,False,1,IL20RA,3,True
IL2_IL2RA_IL2RB_IL2RG,IL2,IL2,IL2RA_IL2RB_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL2 - (IL2RA+IL2RB+IL2RG),1,IL2,1,False,2,IL20RB,3,True
IL2_IL2RA_IL2RB_IL2RG,IL2,IL2,IL2RA_IL2RB_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL2 - (IL2RA+IL2RB+IL2RG),1,IL2,1,False,3,IL2RG,3,True
IL2_IL2RB_IL2RG,IL2,IL2,IL2RB_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL2 - (IL2RB+IL2RG),1,IL2,1,False,1,IL2RB,2,True
IL2_IL2RB_IL2RG,IL2,IL2,IL2RB_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL2 - (IL2RB+IL2RG),1,IL2,1,False,2,IL2RG,2,True
IL4_IL4R_IL2RG,IL2,IL4,IL4R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL2RG),1,IL4,1,False,1,IL4R,2,True
IL4_IL4R_IL2RG,IL2,IL4,IL4R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL2RG),1,IL4,1,False,2,IL2RG,2,True
IL7_IL7R_IL2RG,IL2,IL7,IL7R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL7 - (IL7R+IL2RG),1,IL7,1,False,1,IL7R,2,True
IL7_IL7R_IL2RG,IL2,IL7,IL7R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL7 - (IL7R+IL2RG),1,IL7,1,False,2,IL2RG,2,True
IL9_IL9R_IL2RG,IL2,IL9,IL9R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL9 - (IL9R+IL2RG),1,IL9,1,False,1,IL9R,2,True
IL9_IL9R_IL2RG,IL2,IL9,IL9R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL9 - (IL9R+IL2RG),1,IL9,1,False,2,IL2RG,2,True
IL15_IL15RA_IL2RB,IL2,IL15,IL15RA_IL2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL15 - (IL15RA+IL2RB),1,IL15,1,False,1,IL15RA,3,True
IL15_IL15RA_IL2RB,IL2,IL15,IL15RA_IL2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL15 - (IL15RA+IL2RB),1,IL15,1,False,2,IL2RB,3,True
IL15_IL15RA_IL2RB,IL2,IL15,IL15RA_IL2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL15 - (IL15RA+IL2RB),1,IL15,1,False,3,IL2RG,3,True
IL21_IL21R_IL2RG,IL2,IL21,IL21R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL21 - (IL21R+IL2RG),1,IL21,1,False,1,IL21R,2,True
IL21_IL21R_IL2RG,IL2,IL21,IL21R_IL2RG,,,,,KEGG: hsa04060,Secreted Signaling,IL21 - (IL21R+IL2RG),1,IL21,1,False,2,IL2RG,2,True
TSLP_IL7R_CRLF2,IL2,TSLP,IL7R_CRLF2,,,,,KEGG: hsa04060,Secreted Signaling,TSLP - (IL7R+CRLF2),1,TSLP,1,False,1,IL7R,2,True
TSLP_IL7R_CRLF2,IL2,TSLP,IL7R_CRLF2,,,,,KEGG: hsa04060,Secreted Signaling,TSLP - (IL7R+CRLF2),1,TSLP,1,False,2,CRLF2,2,True
IL3_IL3RA_CSF2RB,IL4,IL3,IL3RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL3 - (IL3RA+CSF2RB),1,IL3,1,False,1,IL3RA,2,True
IL3_IL3RA_CSF2RB,IL4,IL3,IL3RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL3 - (IL3RA+CSF2RB),1,IL3,1,False,2,CSF2RB,2,True
IL5_IL5RA_CSF2RB,IL4,IL5,IL5RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL5 - (IL5RA+CSF2RB),1,IL5,1,False,1,IL5RA,2,True
IL5_IL5RA_CSF2RB,IL4,IL5,IL5RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,IL5 - (IL5RA+CSF2RB),1,IL5,1,False,2,CSF2RB,2,True
CSF2_CSF2RA_CSF2RB,IL4,CSF2,CSF2RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,CSF2 - (CSF2RA+CSF2RB),1,CSF2,1,False,1,CSF2RA,2,True
CSF2_CSF2RA_CSF2RB,IL4,CSF2,CSF2RA_CSF2RB,,,,,KEGG: hsa04060,Secreted Signaling,CSF2 - (CSF2RA+CSF2RB),1,CSF2,1,False,2,CSF2RB,2,True
IL4_IL4R,IL4,IL4,IL4R,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - IL4R,1,IL4,1,False,1,IL4R,1,False
IL4_IL4R_IL13RA1,IL4,IL4,IL4R_IL13RA1,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL13RA1),1,IL4,1,False,1,IL4R,2,True
IL4_IL4R_IL13RA1,IL4,IL4,IL4R_IL13RA1,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL13RA1),1,IL4,1,False,2,IL13RA1,2,True
IL4_IL4R_IL13RA2,IL4,IL4,IL4R_IL13RA2,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL13RA2),1,IL4,1,False,1,IL4R,2,True
IL4_IL4R_IL13RA2,IL4,IL4,IL4R_IL13RA2,,,,,KEGG: hsa04060,Secreted Signaling,IL4 - (IL4R+IL13RA2),1,IL4,1,False,2,IL13RA2,2,True
IL13_IL4R_IL13RA1,IL4,IL13,IL4R_IL13RA1,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - (IL4R+IL13RA1),1,IL13,1,False,1,IL4R,2,True
IL13_IL4R_IL13RA1,IL4,IL13,IL4R_IL13RA1,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - (IL4R+IL13RA1),1,IL13,1,False,2,IL13RA1,2,True
IL13_IL4R_IL13RA2,IL4,IL13,IL4R_IL13RA2,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - (IL4R+IL13RA2),1,IL13,1,False,1,IL4R,2,True
IL13_IL4R_IL13RA2,IL4,IL13,IL4R_IL13RA2,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - (IL4R+IL13RA2),1,IL13,1,False,2,IL13RA2,2,True
IL13_IL13RA1,IL4,IL13,IL13RA1,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - IL13RA1,1,IL13,1,False,1,IL13RA1,1,False
IL13_IL13RA2,IL4,IL13,IL13RA2,,,,,KEGG: hsa04060,Secreted Signaling,IL13 - IL13RA2,1,IL13,1,False,1,IL13RA2,1,False
IL6_IL6R_IL6ST,IL6,IL6,IL6R_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,IL6 - (IL6R+IL6ST),1,IL6,1,False,1,IL6R,2,True
IL6_IL6R_IL6ST,IL6,IL6,IL6R_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,IL6 - (IL6R+IL6ST),1,IL6,1,False,2,IL6ST,2,True
IL11_IL11RA_IL6ST,IL6,IL11,IL11R complex,,,,,KEGG: hsa04060,Secreted Signaling,IL11 - (IL11RA+IL6ST),1,IL11,1,False,1,IL11RA,2,True
IL11_IL11RA_IL6ST,IL6,IL11,IL11R complex,,,,,KEGG: hsa04060,Secreted Signaling,IL11 - (IL11RA+IL6ST),1,IL11,1,False,2,IL6ST,2,True
IL12B_IL12RB1_IL12RB2,IL12,IL12AB,IL12RB1_IL12RB2,,,,,PMID: 26918147,Secreted Signaling,IL12B - (IL12RB1+IL12RB2),1,IL12A,2,True,1,IL12RB1,2,True
IL12B_IL12RB1_IL12RB2,IL12,IL12AB,IL12RB1_IL12RB2,,,,,PMID: 26918147,Secreted Signaling,IL12B - (IL12RB1+IL12RB2),1,IL12A,2,True,2,IL12RB2,2,True
IL12B_IL12RB1_IL12RB2,IL12,IL12AB,IL12RB1_IL12RB2,,,,,PMID: 26918147,Secreted Signaling,IL12B - (IL12RB1+IL12RB2),2,IL12B,2,True,1,IL12RB1,2,True
IL12B_IL12RB1_IL12RB2,IL12,IL12AB,IL12RB1_IL12RB2,,,,,PMID: 26918147,Secreted Signaling,IL12B - (IL12RB1+IL12RB2),2,IL12B,2,True,2,IL12RB2,2,True
IL23A_IL23R_IL12RB1,IL12,IL23 complex,IL23R_IL12RB1,,,,,PMID: 11114383,Secreted Signaling,IL23A - (IL23R+IL12RB1),1,IL12B,2,True,1,IL23R,2,True
IL23A_IL23R_IL12RB1,IL12,IL23 complex,IL23R_IL12RB1,,,,,PMID: 11114383,Secreted Signaling,IL23A - (IL23R+IL12RB1),1,IL12B,2,True,2,IL12RB1,2,True
IL23A_IL23R_IL12RB1,IL12,IL23 complex,IL23R_IL12RB1,,,,,PMID: 11114383,Secreted Signaling,IL23A - (IL23R+IL12RB1),2,IL23A,2,True,1,IL23R,2,True
IL23A_IL23R_IL12RB1,IL12,IL23 complex,IL23R_IL12RB1,,,,,PMID: 11114383,Secreted Signaling,IL23A - (IL23R+IL12RB1),2,IL23A,2,True,2,IL12RB1,2,True
EBI3_IL27RA_IL6ST,IL12,IL27 complex,IL27RA_IL6ST,,,,,PMID: 25861977,Secreted Signaling,EBI3 - (IL27RA+IL6ST),1,IL27,2,True,1,IL27RA,2,True
EBI3_IL27RA_IL6ST,IL12,IL27 complex,IL27RA_IL6ST,,,,,PMID: 25861977,Secreted Signaling,EBI3 - (IL27RA+IL6ST),1,IL27,2,True,2,IL6ST,2,True
EBI3_IL27RA_IL6ST,IL12,IL27 complex,IL27RA_IL6ST,,,,,PMID: 25861977,Secreted Signaling,EBI3 - (IL27RA+IL6ST),2,EBI3,2,True,1,IL27RA,2,True
EBI3_IL27RA_IL6ST,IL12,IL27 complex,IL27RA_IL6ST,,,,,PMID: 25861977,Secreted Signaling,EBI3 - (IL27RA+IL6ST),2,EBI3,2,True,2,IL6ST,2,True
IL31_IL31RA_OSMR,IL6,IL31,IL31RA_OSMR,,,,,KEGG: hsa04060,Secreted Signaling,IL31 - (IL31RA+OSMR),1,IL31,1,False,1,IL31RA,2,True
IL31_IL31RA_OSMR,IL6,IL31,IL31RA_OSMR,,,,,KEGG: hsa04060,Secreted Signaling,IL31 - (IL31RA+OSMR),1,IL31,1,False,2,OSMR,2,True
CNTF_CNTFR_LIFR,LIFR,CNTF,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CNTF - (CNTFR+LIFR),1,CNTF,1,False,1,CNTFR,3,True
CNTF_CNTFR_LIFR,LIFR,CNTF,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CNTF - (CNTFR+LIFR),1,CNTF,1,False,2,LIFR,3,True
CNTF_CNTFR_LIFR,LIFR,CNTF,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CNTF - (CNTFR+LIFR),1,CNTF,1,False,3,IL6ST,3,True
CLCF1_CNTFR_LIFR,LIFR,CLCF1,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CLCF1 - (CNTFR+LIFR),1,CLCF1,1,False,1,CNTFR,3,True
CLCF1_CNTFR_LIFR,LIFR,CLCF1,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CLCF1 - (CNTFR+LIFR),1,CLCF1,1,False,2,LIFR,3,True
CLCF1_CNTFR_LIFR,LIFR,CLCF1,CNTFR_LIFR,,,,,KEGG: hsa04060,Secreted Signaling,CLCF1 - (CNTFR+LIFR),1,CLCF1,1,False,3,IL6ST,3,True
CTF1_LIFR_IL6ST,LIFR,CTF1,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,CTF1 - (LIFR+IL6ST),1,CTF1,1,False,1,LIFR,2,True
CTF1_LIFR_IL6ST,LIFR,CTF1,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,CTF1 - (LIFR+IL6ST),1,CTF1,1,False,2,IL6ST,2,True
LIF_LIFR_IL6ST,LIFR,LIF,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,LIF - (LIFR+IL6ST),1,LIF,1,False,1,LIFR,2,True
LIF_LIFR_IL6ST,LIFR,LIF,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,LIF - (LIFR+IL6ST),1,LIF,1,False,2,IL6ST,2,True
OSM_LIFR_IL6ST,OSM,OSM,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,OSM - (LIFR+IL6ST),1,OSM,1,False,1,LIFR,2,True
OSM_LIFR_IL6ST,OSM,OSM,LIFR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,OSM - (LIFR+IL6ST),1,OSM,1,False,2,IL6ST,2,True
OSM_OSMR_IL6ST,OSM,OSM,OSMR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,OSM - (OSMR+IL6ST),1,OSM,1,False,1,OSMR,2,True
OSM_OSMR_IL6ST,OSM,OSM,OSMR_IL6ST,,,,,KEGG: hsa04060,Secreted Signaling,OSM - (OSMR+IL6ST),1,OSM,1,False,2,IL6ST,2,True
IL10_IL10RA_IL10RB,IL10,IL10,IL10RA_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL10 - (IL10RA+IL10RB),1,IL10,1,False,1,IL10RA,2,True
IL10_IL10RA_IL10RB,IL10,IL10,IL10RA_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL10 - (IL10RA+IL10RB),1,IL10,1,False,2,IL10RB,2,True
IL19_IL20RA_IL20RB,IL10,IL19,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL19 - (IL20RA+IL20RB),1,IL19,1,False,1,IL20RA,2,True
IL19_IL20RA_IL20RB,IL10,IL19,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL19 - (IL20RA+IL20RB),1,IL19,1,False,2,IL20RB,2,True
IL20_IL20RA_IL20RB,IL10,IL20,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL20 - (IL20RA+IL20RB),1,IL20,1,False,1,IL20RA,2,True
IL20_IL20RA_IL20RB,IL10,IL20,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL20 - (IL20RA+IL20RB),1,IL20,1,False,2,IL20RB,2,True
IL24_IL20RA_IL20RB,IL10,IL24,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL24 - (IL20RA+IL20RB),1,IL24,1,False,1,IL20RA,2,True
IL24_IL20RA_IL20RB,IL10,IL24,IL20RA_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL24 - (IL20RA+IL20RB),1,IL24,1,False,2,IL20RB,2,True
IL20_IL22RA1_IL20RB,IL10,IL20,IL22RA1_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL20 - (IL22RA1+IL20RB),1,IL20,1,False,1,IL22RA1,2,True
IL20_IL22RA1_IL20RB,IL10,IL20,IL22RA1_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL20 - (IL22RA1+IL20RB),1,IL20,1,False,2,IL20RB,2,True
IL24_IL22RA1_IL20RB,IL10,IL24,IL22RA1_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL24 - (IL22RA1+IL20RB),1,IL24,1,False,1,IL22RA1,2,True
IL24_IL22RA1_IL20RB,IL10,IL24,IL22RA1_IL20RB,,,,,KEGG: hsa04060,Secreted Signaling,IL24 - (IL22RA1+IL20RB),1,IL24,1,False,2,IL20RB,2,True
IL22_IL22RA1_IL10RB,IL10,IL22,IL22RA1_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL22 - (IL22RA1+IL10RB),1,IL22,1,False,1,IL22RA1,2,True
IL22_IL22RA1_IL10RB,IL10,IL22,IL22RA1_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL22 - (IL22RA1+IL10RB),1,IL22,1,False,2,IL10RB,2,True
IL26_IL20RA_IL10RB,IL10,IL26,IL20RA_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL26 - (IL20RA+IL10RB),1,IL26,1,False,1,IL20RA,2,True
IL26_IL20RA_IL10RB,IL10,IL26,IL20RA_IL10RB,,,,,KEGG: hsa04060,Secreted Signaling,IL26 - (IL20RA+IL10RB),1,IL26,1,False,2,IL10RB,2,True
IL1A_IL1R1_IL1RAP,IL1,IL1A,IL1R1_IL1RAP,,IL antagonist,,,KEGG: hsa04060,Secreted Signaling,IL1A - (IL1R1+IL1RAP),1,IL1A,1,False,1,IL1R1,2,True
IL1A_IL1R1_IL1RAP,IL1,IL1A,IL1R1_IL1RAP,,IL antagonist,,,KEGG: hsa04060,Secreted Signaling,IL1A - (IL1R1+IL1RAP),1,IL1A,1,False,2,IL1RAP,2,True
IL1B_IL1R1_IL1RAP,IL1,IL1B,IL1R1_IL1RAP,,IL antagonist,,,KEGG: hsa04060,Secreted Signaling,IL1B - (IL1R1+IL1RAP),1,IL1B,1,False,1,IL1R1,2,True
IL1B_IL1R1_IL1RAP,IL1,IL1B,IL1R1_IL1RAP,,IL antagonist,,,KEGG: hsa04060,Secreted Signaling,IL1B - (IL1R1+IL1RAP),1,IL1B,1,False,2,IL1RAP,2,True
IL1A_IL1R2,IL1,IL1A,IL1R2,,,,,KEGG: hsa04060,Secreted Signaling,IL1A - IL1R2,1,IL1A,1,False,1,IL1R2,1,False
IL1B_IL1R2,IL1,IL1B,IL1R2,,,,,KEGG: hsa04060,Secreted Signaling,IL1B - IL1R2,1,IL1B,1,False,1,IL1R2,1,False
IL1F5_IL1RL2_IL1RAP,IL1,IL36RN,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F5 - (IL1RL2+IL1RAP),1,IL36RN,1,False,1,IL1RL2,2,True
IL1F5_IL1RL2_IL1RAP,IL1,IL36RN,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F5 - (IL1RL2+IL1RAP),1,IL36RN,1,False,2,IL1RAP,2,True
IL1F6_IL1RL2_IL1RAP,IL1,IL36A,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F6 - (IL1RL2+IL1RAP),1,IL36A,1,False,1,IL1RL2,2,True
IL1F6_IL1RL2_IL1RAP,IL1,IL36A,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F6 - (IL1RL2+IL1RAP),1,IL36A,1,False,2,IL1RAP,2,True
IL1F8_IL1RL2_IL1RAP,IL1,IL36B,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F8 - (IL1RL2+IL1RAP),1,IL36B,1,False,1,IL1RL2,2,True
IL1F8_IL1RL2_IL1RAP,IL1,IL36B,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F8 - (IL1RL2+IL1RAP),1,IL36B,1,False,2,IL1RAP,2,True
IL1F9_IL1RL2_IL1RAP,IL1,IL36G,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F9 - (IL1RL2+IL1RAP),1,IL36G,1,False,1,IL1RL2,2,True
IL1F9_IL1RL2_IL1RAP,IL1,IL36G,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F9 - (IL1RL2+IL1RAP),1,IL36G,1,False,2,IL1RAP,2,True
IL1F10_IL1RL2_IL1RAP,IL1,IL1F10,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F10 - (IL1RL2+IL1RAP),1,IL1F10,1,False,1,IL1RL2,2,True
IL1F10_IL1RL2_IL1RAP,IL1,IL1F10,IL1RL2_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL1F10 - (IL1RL2+IL1RAP),1,IL1F10,1,False,2,IL1RAP,2,True
IL37_IL18R1_IL18RAP,IL1,IL37,IL18R1_IL18RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL37 - (IL18R1+IL18RAP),1,IL37,1,False,1,IL18R1,2,True
IL37_IL18R1_IL18RAP,IL1,IL37,IL18R1_IL18RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL37 - (IL18R1+IL18RAP),1,IL37,1,False,2,IL18RAP,2,True
IL18_IL18R1_IL18RAP,IL1,IL18,IL18R1_IL18RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL18 - (IL18R1+IL18RAP),1,IL18,1,False,1,IL18R1,2,True
IL18_IL18R1_IL18RAP,IL1,IL18,IL18R1_IL18RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL18 - (IL18R1+IL18RAP),1,IL18,1,False,2,IL18RAP,2,True
IL33_IL1RL1_IL1RAP,IL1,IL33,IL1RL1_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL33 - (IL1RL1+IL1RAP),1,IL33,1,False,1,IL1RL1,2,True
IL33_IL1RL1_IL1RAP,IL1,IL33,IL1RL1_IL1RAP,,,,,KEGG: hsa04060,Secreted Signaling,IL33 - (IL1RL1+IL1RAP),1,IL33,1,False,2,IL1RAP,2,True
IL17A_IL17RA_IL17RC,IL17,IL17A,IL17RA_IL17RC,,,,,KEGG: hsa04060,Secreted Signaling,IL17A - (IL17RA+IL17RC),1,IL17A,1,False,1,IL17RA,2,True
IL17A_IL17RA_IL17RC,IL17,IL17A,IL17RA_IL17RC,,,,,KEGG: hsa04060,Secreted Signaling,IL17A - (IL17RA+IL17RC),1,IL17A,1,False,2,IL17RC,2,True
IL17F_IL17RA_IL17RC,IL17,IL17F,IL17RA_IL17RC,,,,,KEGG: hsa04060,Secreted Signaling,IL17F - (IL17RA+IL17RC),1,IL17F,1,False,1,IL17RA,2,True
IL17F_IL17RA_IL17RC,IL17,IL17F,IL17RA_IL17RC,,,,,KEGG: hsa04060,Secreted Signaling,IL17F - (IL17RA+IL17RC),1,IL17F,1,False,2,IL17RC,2,True
IL17AF_IL17RA_IL17RC,IL17,IL17AF,IL17RA_IL17RC,,,,,PMID: 24813051,Secreted Signaling,IL17AF - (IL17RA+IL17RC),1,IL17A,2,True,1,IL17RA,2,True
IL17AF_IL17RA_IL17RC,IL17,IL17AF,IL17RA_IL17RC,,,,,PMID: 24813051,Secreted Signaling,IL17AF - (IL17RA+IL17RC),1,IL17A,2,True,2,IL17RC,2,True
IL17AF_IL17RA_IL17RC,IL17,IL17AF,IL17RA_IL17RC,,,,,PMID: 24813051,Secreted Signaling,IL17AF - (IL17RA+IL17RC),2,IL17F,2,True,1,IL17RA,2,True
IL17AF_IL17RA_IL17RC,IL17,IL17AF,IL17RA_IL17RC,,,,,PMID: 24813051,Secreted Signaling,IL17AF - (IL17RA+IL17RC),2,IL17F,2,True,2,IL17RC,2,True
IL17B_IL17RB,IL17,IL17B,IL17RB,,,,,KEGG: hsa04060,Secreted Signaling,IL17B - IL17RB,1,IL17B,1,False,1,IL17RB,1,False
IL17C_IL17RA_IL17RE,IL17,IL17C,IL17RA_IL17RE,,,,,KEGG: hsa04060,Secreted Signaling,IL17C - (IL17RA+IL17RE),1,IL17C,1,False,1,IL17RA,2,True
IL17C_IL17RA_IL17RE,IL17,IL17C,IL17RA_IL17RE,,,,,KEGG: hsa04060,Secreted Signaling,IL17C - (IL17RA+IL17RE),1,IL17C,1,False,2,IL17RE,2,True
IL25_IL17RA_IL17RB,IL17,IL25,IL17RA_IL17RB,,,,,KEGG: hsa04060,Secreted Signaling,IL25 - (IL17RA+IL17RB),1,IL25,1,False,1,IL17RA,2,True
IL25_IL17RA_IL17RB,IL17,IL25,IL17RA_IL17RB,,,,,KEGG: hsa04060,Secreted Signaling,IL25 - (IL17RA+IL17RB),1,IL25,1,False,2,IL17RB,2,True
IL34_CSF1R,CSF,IL34,CSF1R,,,,,KEGG: hsa04060,Secreted Signaling,IL34 - CSF1R,1,IL34,1,False,1,CSF1R,1,False
CSF1_CSF1R,CSF,CSF1,CSF1R,,,,,KEGG: hsa04060,Secreted Signaling,CSF1 - CSF1R,1,CSF1,1,False,1,CSF1R,1,False
IL16_CD4,IL16,IL16,CD4,,,,,KEGG: hsa04060,Secreted Signaling,IL16 - CD4,1,IL16,1,False,1,CD4,1,False
EPO_EPOR,EPO,EPO,EPOR,,,,,KEGG: hsa04060,Secreted Signaling,EPO - EPOR,1,EPO,1,False,1,EPOR,1,False
GH1_GHR,GH,GH1,GHR,,,,,KEGG: hsa04060,Secreted Signaling,GH1 - GHR,1,GH1,1,False,1,GHR,1,False
PRL_PRLR,PRL,PRL,PRLR,,,,,KEGG: hsa04060; PMID: 23192981,Secreted Signaling,PRL - PRLR,1,PRL,1,False,1,PRLR,1,False
THPO_MPL,THPO,THPO,MPL,,,,,KEGG: hsa04060,Secreted Signaling,THPO - MPL,1,THPO,1,False,1,MPL,1,False
